# Created on 2026-03-12 15:49:15.136306+01:00 (1773326955.136306 s)
# baldaquin version: 0.10.0
# Creator: Pendulum View
# Pin number, Time [s], Position [a. u.]
5, 35.078, 507
4, 35.103, 494
5, 35.129, 507
4, 35.155, 498
5, 35.179, 507
4, 35.205, 500
5, 35.230, 507
4, 35.256, 502
5, 35.281, 507
4, 35.306, 503
5, 35.332, 506
4, 35.357, 502
5, 35.383, 507
4, 35.408, 503
5, 35.433, 507
4, 35.459, 501
5, 35.484, 507
4, 35.509, 500
5, 35.534, 507
4, 35.560, 497
5, 35.586, 507
4, 35.610, 495
5, 35.636, 507
4, 35.661, 491
5, 35.687, 507
4, 35.712, 488
5, 35.737, 507
4, 35.763, 485
5, 35.788, 507
4, 35.813, 482
5, 35.839, 507
4, 35.864, 479
5, 35.890, 507
4, 35.914, 478
5, 35.940, 507
4, 35.966, 476
5, 35.991, 507
4, 36.016, 475
5, 36.041, 506
4, 36.067, 475
5, 36.093, 507
4, 36.117, 475
5, 36.143, 507
4, 36.168, 476
5, 36.194, 507
4, 36.219, 477
5, 36.244, 507
4, 36.270, 480
5, 36.295, 507
4, 36.320, 483
5, 36.345, 507
4, 36.371, 486
5, 36.397, 507
4, 36.421, 488
5, 36.447, 508
4, 36.472, 492
5, 36.498, 507
4, 36.523, 495
5, 36.548, 507
4, 36.574, 497
5, 36.599, 507
4, 36.624, 499
5, 36.650, 507
4, 36.675, 501
5, 36.701, 507
4, 36.725, 501
5, 36.751, 508
4, 36.777, 501
5, 36.802, 507
4, 36.827, 502
5, 36.852, 507
4, 36.878, 500
5, 36.904, 508
4, 36.928, 498
5, 36.954, 507
4, 36.979, 496
5, 37.005, 509
4, 37.030, 494
5, 37.055, 507
4, 37.081, 490
5, 37.106, 508
4, 37.131, 487
5, 37.157, 507
4, 37.182, 485
5, 37.208, 507
4, 37.232, 481
5, 37.258, 507
4, 37.283, 480
5, 37.309, 507
4, 37.334, 477
5, 37.359, 507
4, 37.385, 476
5, 37.410, 506
4, 37.435, 476
5, 37.461, 507
4, 37.486, 476
5, 37.512, 506
4, 37.536, 476
5, 37.562, 507
4, 37.588, 477
5, 37.613, 507
4, 37.638, 479
5, 37.663, 507
4, 37.689, 481
5, 37.715, 507
4, 37.739, 484
5, 37.765, 507
4, 37.790, 487
5, 37.816, 507
4, 37.841, 489
5, 37.866, 507
4, 37.892, 493
5, 37.917, 507
4, 37.942, 495
5, 37.968, 507
4, 37.993, 497
5, 38.019, 507
4, 38.043, 499
5, 38.069, 507
4, 38.094, 500
5, 38.120, 507
4, 38.145, 501
5, 38.170, 507
4, 38.196, 501
5, 38.221, 508
4, 38.246, 500
5, 38.272, 507
4, 38.297, 499
5, 38.323, 507
4, 38.347, 498
5, 38.373, 507
4, 38.399, 495
5, 38.424, 508
4, 38.449, 493
5, 38.474, 507
4, 38.500, 490
5, 38.526, 507
4, 38.550, 487
5, 38.576, 508
4, 38.601, 484
5, 38.627, 507
4, 38.652, 482
5, 38.677, 507
4, 38.703, 479
5, 38.728, 507
4, 38.753, 479
5, 38.779, 507
4, 38.804, 477
5, 38.830, 507
4, 38.854, 477
5, 38.880, 507
4, 38.905, 476
5, 38.931, 507
4, 38.956, 478
5, 38.981, 507
4, 39.007, 479
5, 39.032, 507
4, 39.057, 480
5, 39.083, 507
4, 39.108, 482
5, 39.134, 507
4, 39.158, 484
5, 39.184, 506
4, 39.210, 488
5, 39.235, 507
4, 39.260, 490
5, 39.285, 507
4, 39.311, 492
5, 39.337, 507
4, 39.361, 495
5, 39.387, 507
4, 39.412, 497
5, 39.438, 506
4, 39.463, 498
5, 39.488, 507
4, 39.514, 500
5, 39.539, 507
4, 39.564, 502
5, 39.590, 507
4, 39.615, 500
5, 39.641, 507
4, 39.665, 500
5, 39.691, 507
4, 39.717, 498
5, 39.742, 507
4, 39.767, 496
5, 39.792, 507
4, 39.818, 494
5, 39.843, 507
4, 39.868, 492
5, 39.894, 507
4, 39.919, 490
5, 39.945, 507
4, 39.969, 487
5, 39.995, 507
4, 40.021, 484
5, 40.046, 507
4, 40.071, 482
5, 40.096, 507
4, 40.122, 480
5, 40.148, 507
4, 40.172, 479
5, 40.198, 507
4, 40.223, 478
5, 40.249, 507
4, 40.274, 477
5, 40.299, 507
4, 40.325, 478
5, 40.350, 507
4, 40.375, 478
5, 40.401, 507
4, 40.426, 479
5, 40.452, 506
4, 40.476, 481
5, 40.502, 507
4, 40.528, 483
5, 40.553, 507
4, 40.578, 484
5, 40.603, 507
4, 40.629, 488
5, 40.654, 507
4, 40.679, 490
5, 40.705, 507
4, 40.730, 493
5, 40.756, 506
4, 40.780, 495
5, 40.806, 507
4, 40.832, 497
5, 40.857, 507
4, 40.882, 498
5, 40.907, 506
4, 40.933, 499
5, 40.959, 507
4, 40.983, 499
5, 41.009, 507
4, 41.034, 499
5, 41.060, 507
4, 41.085, 498
5, 41.110, 507
4, 41.136, 497
5, 41.161, 507
4, 41.186, 496
5, 41.212, 506
4, 41.237, 494
5, 41.263, 507
4, 41.287, 491
5, 41.313, 507
4, 41.339, 489
5, 41.364, 508
4, 41.389, 486
5, 41.414, 507
4, 41.440, 485
5, 41.465, 507
4, 41.490, 482
5, 41.516, 508
4, 41.541, 481
5, 41.567, 507
4, 41.591, 479
5, 41.617, 507
4, 41.643, 479
5, 41.668, 507
4, 41.693, 478
5, 41.718, 507
4, 41.744, 478
5, 41.770, 507
4, 41.794, 479
5, 41.820, 507
4, 41.845, 481
5, 41.871, 507
4, 41.896, 482
5, 41.921, 507
4, 41.947, 483
5, 41.972, 507
4, 41.997, 485
5, 42.023, 507
4, 42.048, 488
5, 42.074, 507
4, 42.098, 490
5, 42.124, 507
4, 42.150, 493
5, 42.175, 507
4, 42.200, 495
5, 42.225, 507
4, 42.251, 496
5, 42.277, 507
4, 42.301, 498
5, 42.327, 507
4, 42.352, 499
5, 42.378, 507
4, 42.402, 499
5, 42.428, 507
4, 42.454, 498
5, 42.479, 507
4, 42.504, 498
5, 42.529, 507
4, 42.555, 497
5, 42.581, 507
4, 42.605, 496
5, 42.631, 507
4, 42.656, 493
5, 42.682, 507
4, 42.707, 491
5, 42.732, 506
4, 42.758, 489
5, 42.783, 507
4, 42.808, 486
5, 42.834, 507
4, 42.859, 484
5, 42.885, 507
4, 42.909, 483
5, 42.935, 506
4, 42.961, 481
5, 42.986, 507
4, 43.011, 480
5, 43.036, 507
4, 43.062, 480
5, 43.088, 507
4, 43.112, 479
5, 43.138, 507
4, 43.163, 479
5, 43.189, 507
4, 43.213, 480
5, 43.239, 507
4, 43.265, 481
5, 43.290, 507
4, 43.315, 483
5, 43.340, 507
4, 43.366, 485
5, 43.392, 507
4, 43.416, 487
5, 43.442, 507
4, 43.467, 489
5, 43.493, 507
4, 43.518, 491
5, 43.543, 507
4, 43.569, 493
5, 43.594, 508
4, 43.619, 495
5, 43.645, 507
4, 43.670, 496
5, 43.696, 506
4, 43.720, 498
5, 43.746, 506
4, 43.772, 498
5, 43.797, 507
4, 43.822, 498
5, 43.847, 507
4, 43.873, 497
5, 43.899, 507
4, 43.923, 496
5, 43.949, 508
4, 43.974, 495
5, 44.000, 508
4, 44.024, 494
5, 44.050, 508
4, 44.076, 493
5, 44.101, 506
4, 44.126, 490
5, 44.151, 507
4, 44.177, 488
5, 44.203, 507
4, 44.227, 486
5, 44.253, 507
4, 44.278, 484
5, 44.304, 507
4, 44.330, 483
5, 44.354, 507
4, 44.380, 481
5, 44.405, 507
4, 44.431, 480
5, 44.456, 507
4, 44.481, 480
5, 44.507, 508
4, 44.532, 480
5, 44.557, 507
4, 44.583, 480
5, 44.608, 507
4, 44.634, 481
5, 44.658, 507
4, 44.684, 482
5, 44.710, 507
4, 44.735, 484
5, 44.760, 507
4, 44.785, 485
5, 44.811, 508
4, 44.837, 487
5, 44.861, 507
4, 44.887, 489
5, 44.912, 507
4, 44.938, 491
5, 44.962, 507
4, 44.988, 493
5, 45.014, 507
4, 45.039, 495
5, 45.064, 508
4, 45.089, 496
5, 45.115, 507
4, 45.141, 496
5, 45.165, 507
4, 45.191, 497
5, 45.216, 507
4, 45.242, 497
5, 45.267, 507
4, 45.292, 497
5, 45.318, 507
4, 45.343, 496
5, 45.368, 508
4, 45.394, 494
5, 45.419, 507
4, 45.445, 493
5, 45.469, 507
4, 45.495, 491
5, 45.521, 507
4, 45.546, 489
5, 45.571, 507
4, 45.596, 487
5, 45.622, 508
4, 45.648, 486
5, 45.672, 507
4, 45.698, 484
5, 45.723, 507
4, 45.749, 482
5, 45.773, 507
4, 45.799, 482
5, 45.825, 507
4, 45.850, 481
5, 45.875, 507
4, 45.900, 480
5, 45.926, 507
4, 45.952, 480
5, 45.976, 507
4, 46.002, 481
5, 46.027, 507
4, 46.053, 482
5, 46.078, 507
4, 46.103, 484
5, 46.129, 507
4, 46.154, 484
5, 46.179, 507
4, 46.205, 486
5, 46.230, 507
4, 46.256, 488
5, 46.280, 507
4, 46.306, 490
5, 46.332, 507
4, 46.357, 491
5, 46.382, 507
4, 46.407, 494
5, 46.433, 507
4, 46.459, 494
5, 46.483, 507
4, 46.509, 495
5, 46.534, 508
4, 46.560, 496
5, 46.584, 507
4, 46.610, 496
5, 46.636, 507
4, 46.661, 496
5, 46.686, 506
4, 46.711, 496
5, 46.737, 507
4, 46.763, 495
5, 46.787, 507
4, 46.813, 494
5, 46.838, 507
4, 46.864, 493
5, 46.889, 506
4, 46.914, 491
5, 46.940, 507
4, 46.965, 489
5, 46.990, 507
4, 47.016, 488
5, 47.041, 507
4, 47.067, 486
5, 47.091, 507
4, 47.117, 484
5, 47.143, 507
4, 47.168, 483
5, 47.193, 507
4, 47.218, 482
5, 47.244, 507
4, 47.270, 482
5, 47.294, 506
4, 47.320, 481
5, 47.345, 507
4, 47.371, 482
5, 47.395, 507
4, 47.421, 483
5, 47.447, 507
4, 47.472, 483
5, 47.498, 507
4, 47.522, 485
5, 47.548, 507
4, 47.574, 486
5, 47.599, 506
4, 47.624, 488
5, 47.649, 507
4, 47.675, 489
5, 47.701, 506
4, 47.725, 490
5, 47.751, 507
4, 47.776, 492
5, 47.802, 507
4, 47.827, 493
5, 47.852, 507
4, 47.878, 495
5, 47.903, 507
4, 47.928, 496
5, 47.954, 507
4, 47.979, 496
5, 48.005, 507
4, 48.029, 495
5, 48.055, 507
4, 48.081, 496
5, 48.106, 507
4, 48.131, 495
5, 48.156, 506
4, 48.182, 494
5, 48.208, 507
4, 48.232, 493
5, 48.258, 507
4, 48.283, 492
5, 48.309, 507
4, 48.333, 490
5, 48.359, 507
4, 48.385, 489
5, 48.410, 507
4, 48.435, 487
5, 48.460, 507
4, 48.486, 486
5, 48.512, 507
4, 48.536, 484
5, 48.562, 508
4, 48.587, 484
5, 48.613, 507
4, 48.638, 482
5, 48.663, 507
4, 48.689, 482
5, 48.714, 507
4, 48.739, 482
5, 48.765, 507
4, 48.790, 482
5, 48.816, 507
4, 48.840, 483
5, 48.866, 507
4, 48.892, 484
5, 48.917, 507
4, 48.942, 486
5, 48.967, 507
4, 48.993, 486
5, 49.019, 508
4, 49.043, 487
5, 49.069, 507
4, 49.094, 489
5, 49.120, 507
4, 49.144, 490
5, 49.170, 507
4, 49.196, 492
5, 49.221, 508
4, 49.246, 493
5, 49.271, 507
4, 49.297, 494
5, 49.323, 507
4, 49.347, 495
5, 49.373, 507
4, 49.398, 495
5, 49.424, 507
4, 49.449, 495
5, 49.474, 507
4, 49.500, 495
5, 49.525, 507
4, 49.550, 495
5, 49.576, 506
4, 49.601, 494
5, 49.627, 507
4, 49.651, 492
5, 49.677, 507
4, 49.703, 491
5, 49.728, 507
4, 49.753, 489
5, 49.778, 507
4, 49.804, 489
5, 49.830, 507
4, 49.854, 487
5, 49.880, 506
4, 49.905, 486
5, 49.931, 507
4, 49.955, 484
5, 49.981, 507
4, 50.007, 484
5, 50.032, 507
4, 50.057, 484
5, 50.082, 507
4, 50.108, 483
5, 50.134, 507
4, 50.158, 483
5, 50.184, 507
4, 50.209, 484
5, 50.235, 507
4, 50.260, 484
5, 50.285, 507
4, 50.311, 485
5, 50.336, 507
4, 50.361, 486
5, 50.387, 507
4, 50.412, 487
5, 50.438, 507
4, 50.462, 489
5, 50.488, 507
4, 50.514, 490
5, 50.539, 507
4, 50.564, 491
5, 50.589, 506
4, 50.615, 493
5, 50.641, 507
4, 50.665, 493
5, 50.691, 507
4, 50.716, 494
5, 50.742, 507
4, 50.766, 495
5, 50.792, 507
4, 50.818, 495
5, 50.843, 507
4, 50.868, 494
5, 50.893, 507
4, 50.919, 494
5, 50.945, 507
4, 50.969, 494
5, 50.995, 507
4, 51.020, 493
5, 51.046, 507
4, 51.071, 492
5, 51.096, 507
4, 51.122, 491
5, 51.147, 507
4, 51.173, 489
5, 51.198, 507
4, 51.223, 489
5, 51.249, 507
4, 51.274, 487
5, 51.299, 507
4, 51.325, 486
5, 51.350, 507
4, 51.376, 485
5, 51.400, 507
4, 51.426, 484
5, 51.452, 507
4, 51.477, 484
5, 51.502, 507
4, 51.527, 483
5, 51.553, 507
4, 51.579, 484
5, 51.603, 507
4, 51.629, 484
5, 51.654, 507
4, 51.680, 486
5, 51.704, 507
4, 51.730, 486
5, 51.756, 507
4, 51.781, 487
5, 51.806, 507
4, 51.831, 487
5, 51.857, 507
4, 51.883, 489
5, 51.907, 507
4, 51.933, 491
5, 51.958, 506
4, 51.984, 491
5, 52.009, 507
4, 52.034, 492
5, 52.060, 507
4, 52.085, 493
5, 52.110, 507
4, 52.136, 494
5, 52.161, 507
4, 52.187, 494
5, 52.211, 507
4, 52.237, 495
5, 52.263, 507
4, 52.288, 494
5, 52.313, 507
4, 52.338, 493
5, 52.364, 508
4, 52.390, 493
5, 52.414, 507
4, 52.440, 492
5, 52.465, 507
4, 52.491, 491
5, 52.515, 507
4, 52.541, 490
5, 52.567, 508
4, 52.592, 487
5, 52.617, 507
4, 52.642, 487
5, 52.668, 508
4, 52.694, 486
5, 52.718, 507
4, 52.744, 485
5, 52.769, 507
4, 52.795, 485
5, 52.820, 507
4, 52.845, 484
5, 52.871, 507
4, 52.896, 484
5, 52.921, 508
4, 52.947, 484
5, 52.972, 507
4, 52.998, 484
5, 53.022, 507
4, 53.048, 485
5, 53.074, 507
4, 53.099, 486
5, 53.124, 507
4, 53.149, 486
5, 53.175, 507
4, 53.201, 487
5, 53.225, 507
4, 53.251, 488
5, 53.276, 507
4, 53.302, 490
5, 53.326, 507
4, 53.352, 491
5, 53.378, 507
4, 53.403, 491
5, 53.428, 507
4, 53.453, 492
5, 53.479, 507
4, 53.505, 493
5, 53.529, 507
4, 53.555, 493
5, 53.580, 507
4, 53.606, 493
5, 53.631, 507
4, 53.656, 493
5, 53.682, 507
4, 53.707, 493
5, 53.732, 506
4, 53.758, 493
5, 53.783, 507
4, 53.809, 492
5, 53.833, 507
4, 53.859, 491
5, 53.885, 507
4, 53.910, 490
5, 53.935, 507
4, 53.960, 490
5, 53.986, 507
4, 54.012, 488
5, 54.036, 507
4, 54.062, 487
5, 54.087, 507
4, 54.113, 486
5, 54.137, 507
4, 54.163, 486
5, 54.189, 507
4, 54.214, 485
5, 54.240, 507
4, 54.264, 485
5, 54.290, 507
4, 54.316, 484
5, 54.341, 507
4, 54.366, 485
5, 54.391, 507
4, 54.417, 485
5, 54.443, 508
4, 54.467, 486
5, 54.493, 507
4, 54.518, 486
5, 54.544, 507
4, 54.569, 487
5, 54.594, 507
4, 54.620, 488
5, 54.645, 507
4, 54.670, 489
5, 54.696, 507
4, 54.721, 490
5, 54.747, 508
4, 54.771, 491
5, 54.797, 507
4, 54.823, 492
5, 54.848, 507
4, 54.873, 493
5, 54.898, 506
4, 54.924, 493
5, 54.950, 507
4, 54.974, 493
5, 55.000, 507
4, 55.025, 493
5, 55.051, 507
4, 55.075, 493
5, 55.101, 507
4, 55.127, 493
5, 55.152, 507
4, 55.177, 492
5, 55.202, 507
4, 55.228, 491
5, 55.254, 507
4, 55.278, 491
5, 55.304, 507
4, 55.329, 490
5, 55.355, 507
4, 55.380, 489
5, 55.405, 507
4, 55.431, 488
5, 55.456, 506
4, 55.481, 488
5, 55.507, 507
4, 55.532, 487
5, 55.558, 507
4, 55.582, 486
5, 55.608, 507
4, 55.634, 485
5, 55.659, 507
4, 55.684, 485
5, 55.709, 507
4, 55.735, 485
5, 55.761, 507
4, 55.785, 485
5, 55.811, 507
4, 55.836, 486
5, 55.862, 507
4, 55.886, 486
5, 55.912, 508
4, 55.938, 487
5, 55.963, 507
4, 55.988, 488
5, 56.013, 507
4, 56.039, 489
5, 56.065, 507
4, 56.089, 489
5, 56.115, 507
4, 56.140, 490
5, 56.166, 508
4, 56.191, 491
5, 56.216, 507
4, 56.242, 492
5, 56.267, 507
4, 56.292, 492
5, 56.318, 508
4, 56.343, 492
5, 56.369, 507
4, 56.393, 492
5, 56.419, 507
4, 56.445, 493
5, 56.470, 507
4, 56.495, 492
5, 56.520, 508
4, 56.546, 492
5, 56.572, 507
4, 56.596, 491
5, 56.622, 507
4, 56.647, 491
5, 56.673, 507
4, 56.697, 490
5, 56.723, 507
4, 56.749, 490
5, 56.774, 507
4, 56.799, 489
5, 56.824, 507
4, 56.850, 488
5, 56.876, 508
4, 56.900, 487
5, 56.926, 506
4, 56.951, 487
5, 56.977, 507
4, 57.002, 486
5, 57.027, 507
4, 57.053, 486
5, 57.078, 507
4, 57.103, 486
5, 57.129, 508
4, 57.154, 486
5, 57.180, 506
4, 57.204, 486
5, 57.230, 507
4, 57.256, 487
5, 57.281, 507
4, 57.306, 487
5, 57.331, 507
4, 57.357, 488
5, 57.383, 507
4, 57.407, 489
5, 57.433, 507
4, 57.458, 490
5, 57.484, 507
4, 57.509, 490
5, 57.534, 507
4, 57.560, 491
5, 57.585, 506
4, 57.610, 492
5, 57.635, 506
4, 57.661, 492
5, 57.687, 507
4, 57.711, 492
5, 57.737, 507
4, 57.762, 492
5, 57.788, 507
4, 57.813, 493
5, 57.838, 507
4, 57.864, 493
5, 57.889, 508
4, 57.914, 492
5, 57.940, 507
4, 57.965, 492
5, 57.991, 507
4, 58.015, 491
5, 58.041, 507
4, 58.067, 490
5, 58.092, 506
4, 58.117, 489
5, 58.142, 507
4, 58.168, 490
5, 58.194, 507
4, 58.218, 489
5, 58.244, 507
4, 58.269, 488
5, 58.295, 507
4, 58.320, 487
5, 58.345, 507
4, 58.371, 487
5, 58.396, 507
4, 58.421, 487
5, 58.446, 507
4, 58.472, 486
5, 58.498, 507
4, 58.522, 486
5, 58.548, 507
4, 58.573, 487
5, 58.599, 507
4, 58.624, 487
5, 58.649, 506
4, 58.675, 487
5, 58.700, 507
4, 58.726, 488
5, 58.751, 507
4, 58.776, 488
5, 58.802, 507
4, 58.827, 489
5, 58.852, 507
4, 58.878, 490
5, 58.903, 507
4, 58.929, 490
5, 58.953, 507
4, 58.979, 491
5, 59.005, 507
4, 59.030, 491
5, 59.055, 507
4, 59.080, 492
5, 59.106, 508
4, 59.132, 492
5, 59.156, 507
4, 59.182, 492
5, 59.207, 507
4, 59.233, 492
5, 59.257, 507
4, 59.283, 492
5, 59.309, 507
4, 59.334, 491
5, 59.359, 507
4, 59.384, 491
5, 59.410, 507
4, 59.436, 490
5, 59.460, 507
4, 59.486, 490
5, 59.511, 507
4, 59.537, 489
5, 59.562, 507
4, 59.587, 488
5, 59.613, 506
4, 59.638, 488
5, 59.663, 507
4, 59.689, 488
5, 59.714, 507
4, 59.740, 487
5, 59.764, 507
4, 59.790, 486
5, 59.816, 507
4, 59.841, 486
5, 59.866, 508
4, 59.891, 486
5, 59.917, 507
4, 59.943, 487
5, 59.967, 507
4, 59.993, 487
5, 60.018, 507
4, 60.044, 488
5, 60.069, 507
4, 60.094, 487
5, 60.120, 507
4, 60.145, 488
5, 60.170, 507
4, 60.195, 488
5, 60.221, 507
4, 60.247, 489
5, 60.271, 508
4, 60.297, 490
5, 60.322, 507
4, 60.348, 490
5, 60.373, 507
4, 60.398, 491
5, 60.424, 505
4, 60.449, 491
5, 60.474, 507
4, 60.500, 491
5, 60.525, 508
4, 60.551, 491
5, 60.575, 507
4, 60.601, 492
5, 60.627, 507
4, 60.652, 492
5, 60.677, 507
4, 60.702, 492
5, 60.728, 507
4, 60.754, 491
5, 60.778, 508
4, 60.804, 491
5, 60.829, 508
4, 60.855, 490
5, 60.880, 507
4, 60.905, 489
5, 60.931, 507
4, 60.956, 488
5, 60.981, 507
4, 61.006, 488
5, 61.032, 507
4, 61.058, 488
5, 61.082, 507
4, 61.108, 488
5, 61.133, 506
4, 61.159, 487
5, 61.184, 507
4, 61.209, 487
5, 61.235, 507
4, 61.260, 486
5, 61.285, 508
4, 61.311, 486
5, 61.336, 507
4, 61.362, 487
5, 61.386, 507
4, 61.412, 487
5, 61.438, 507
4, 61.463, 489
5, 61.488, 508
4, 61.513, 488
5, 61.539, 507
4, 61.565, 489
5, 61.589, 507
4, 61.615, 489
5, 61.640, 507
4, 61.666, 490
5, 61.691, 507
4, 61.716, 491
5, 61.742, 507
4, 61.767, 491
5, 61.793, 506
4, 61.817, 491
5, 61.843, 507
4, 61.869, 491
5, 61.894, 507
4, 61.919, 491
5, 61.944, 507
4, 61.970, 491
5, 61.996, 507
4, 62.020, 491
5, 62.046, 507
4, 62.071, 491
5, 62.097, 508
4, 62.122, 491
5, 62.147, 507
4, 62.173, 490
5, 62.198, 507
4, 62.223, 490
5, 62.249, 507
4, 62.274, 490
5, 62.300, 507
4, 62.324, 489
5, 62.350, 507
4, 62.376, 489
5, 62.401, 506
4, 62.426, 488
5, 62.451, 507
4, 62.477, 488
5, 62.503, 506
4, 62.527, 488
5, 62.553, 507
4, 62.578, 488
5, 62.604, 507
4, 62.629, 487
5, 62.654, 508
4, 62.680, 488
5, 62.705, 507
4, 62.730, 487
5, 62.755, 507
4, 62.781, 488
5, 62.807, 507
4, 62.831, 488
5, 62.857, 507
4, 62.882, 489
5, 62.908, 507
4, 62.933, 489
5, 62.958, 507
4, 62.984, 489
5, 63.009, 507
4, 63.034, 490
5, 63.060, 507
4, 63.085, 490
5, 63.111, 507
4, 63.135, 491
5, 63.161, 507
4, 63.187, 491
5, 63.212, 507
4, 63.237, 491
5, 63.262, 506
4, 63.288, 491
5, 63.314, 507
4, 63.338, 493
5, 63.364, 507
4, 63.389, 491
5, 63.415, 507
4, 63.440, 491
5, 63.465, 507
4, 63.491, 491
5, 63.516, 507
4, 63.541, 491
5, 63.566, 507
4, 63.592, 490
5, 63.618, 507
4, 63.642, 489
5, 63.668, 508
4, 63.693, 489
5, 63.719, 507
4, 63.744, 488
5, 63.769, 508
4, 63.795, 488
5, 63.820, 508
4, 63.845, 488
5, 63.871, 507
4, 63.896, 487
5, 63.922, 507
4, 63.946, 488
5, 63.972, 507
4, 63.998, 488
5, 64.023, 507
4, 64.048, 487
5, 64.073, 507
4, 64.099, 489
5, 64.125, 507
4, 64.149, 487
5, 64.175, 507
4, 64.200, 488
5, 64.226, 507
4, 64.251, 488
5, 64.276, 507
4, 64.302, 489
5, 64.327, 506
4, 64.352, 489
5, 64.377, 507
4, 64.403, 491
5, 64.429, 507
4, 64.453, 490
5, 64.479, 507
4, 64.504, 491
5, 64.530, 507
4, 64.555, 491
5, 64.580, 507
4, 64.606, 491
5, 64.631, 507
4, 64.656, 492
5, 64.682, 507
4, 64.707, 491
5, 64.733, 508
4, 64.757, 491
5, 64.783, 507
4, 64.809, 492
5, 64.834, 507
4, 64.859, 490
5, 64.884, 507
4, 64.910, 490
5, 64.936, 507
4, 64.960, 490
5, 64.986, 507
4, 65.011, 490
5, 65.037, 507
4, 65.062, 489
5, 65.087, 507
4, 65.113, 489
5, 65.138, 507
4, 65.163, 489
5, 65.189, 507
4, 65.214, 489
5, 65.240, 508
4, 65.264, 488
5, 65.290, 508
4, 65.315, 489
5, 65.341, 508
4, 65.366, 488
5, 65.391, 507
4, 65.417, 488
5, 65.442, 507
4, 65.468, 488
5, 65.493, 507
4, 65.518, 489
5, 65.544, 507
4, 65.569, 488
5, 65.594, 507
4, 65.620, 489
5, 65.645, 507
4, 65.671, 489
5, 65.695, 507
4, 65.721, 489
5, 65.747, 507
4, 65.772, 490
5, 65.797, 507
4, 65.822, 490
5, 65.848, 507
4, 65.874, 491
5, 65.898, 507
4, 65.924, 491
5, 65.949, 507
4, 65.975, 491
5, 66.000, 507
4, 66.025, 491
5, 66.051, 507
4, 66.076, 491
5, 66.101, 507
4, 66.126, 491
5, 66.152, 506
4, 66.178, 491
5, 66.202, 507
4, 66.228, 491
5, 66.253, 507
4, 66.279, 490
5, 66.304, 507
4, 66.329, 490
5, 66.355, 507
4, 66.380, 489
5, 66.405, 507
4, 66.431, 489
5, 66.456, 507
4, 66.482, 489
5, 66.506, 507
4, 66.532, 488
5, 66.558, 507
4, 66.583, 489
5, 66.608, 507
4, 66.633, 488
5, 66.659, 507
4, 66.685, 488
5, 66.709, 507
4, 66.735, 488
5, 66.760, 507
4, 66.786, 488
5, 66.811, 507
4, 66.836, 488
5, 66.862, 507
4, 66.887, 489
5, 66.912, 507
4, 66.937, 489
5, 66.963, 507
4, 66.989, 489
5, 67.013, 507
4, 67.039, 489
5, 67.064, 507
4, 67.090, 489
5, 67.115, 508
4, 67.140, 489
5, 67.166, 507
4, 67.191, 489
5, 67.216, 507
4, 67.242, 491
5, 67.267, 507
4, 67.293, 490
5, 67.317, 507
4, 67.343, 491
5, 67.369, 507
4, 67.394, 491
5, 67.419, 508
4, 67.444, 491
5, 67.470, 508
4, 67.496, 491
5, 67.520, 507
4, 67.546, 490
5, 67.571, 507
4, 67.597, 490
5, 67.622, 508
4, 67.647, 490
5, 67.673, 507
4, 67.698, 490
5, 67.723, 507
4, 67.749, 489
5, 67.774, 507
4, 67.800, 489
5, 67.824, 507
4, 67.850, 489
5, 67.875, 507
4, 67.901, 488
5, 67.926, 507
4, 67.951, 489
5, 67.977, 507
4, 68.002, 488
5, 68.027, 507
4, 68.053, 488
5, 68.078, 507
4, 68.104, 488
5, 68.128, 507
4, 68.154, 488
5, 68.180, 507
4, 68.205, 489
5, 68.230, 507
4, 68.255, 488
5, 68.281, 508
4, 68.307, 488
5, 68.331, 508
4, 68.357, 490
5, 68.382, 507
4, 68.408, 489
5, 68.433, 507
4, 68.458, 489
5, 68.484, 508
4, 68.509, 490
5, 68.535, 507
4, 68.560, 490
5, 68.585, 507
4, 68.611, 490
5, 68.636, 508
4, 68.661, 491
5, 68.686, 507
4, 68.712, 491
5, 68.738, 507
4, 68.762, 490
5, 68.788, 507
4, 68.813, 491
5, 68.839, 507
4, 68.864, 491
5, 68.889, 507
4, 68.915, 490
5, 68.940, 507
4, 68.965, 490
5, 68.991, 507
4, 69.016, 490
5, 69.042, 507
4, 69.066, 490
5, 69.092, 507
4, 69.118, 489
5, 69.143, 508
4, 69.168, 489
5, 69.193, 507
4, 69.219, 489
5, 69.245, 507
4, 69.269, 489
5, 69.295, 508
4, 69.320, 488
5, 69.346, 507
4, 69.371, 489
5, 69.396, 508
4, 69.422, 488
5, 69.447, 507
4, 69.472, 488
5, 69.497, 507
4, 69.523, 489
5, 69.549, 508
4, 69.573, 489
5, 69.599, 507
4, 69.624, 489
5, 69.650, 507
4, 69.675, 488
5, 69.700, 507
4, 69.726, 489
5, 69.751, 507
4, 69.776, 489
5, 69.802, 507
4, 69.827, 491
5, 69.853, 507
4, 69.877, 490
5, 69.903, 506
4, 69.929, 491
5, 69.954, 507
4, 69.979, 490
5, 70.004, 507
4, 70.030, 491
5, 70.056, 507
4, 70.080, 491
5, 70.106, 507
4, 70.131, 491
5, 70.157, 507
4, 70.182, 491
5, 70.207, 507
4, 70.233, 491
5, 70.258, 507
4, 70.283, 491
5, 70.309, 507
